직원 이름,부서,월별 매출액,상품별 판매량,지역별 매출,개인정보_ID,사무실_내선번호
직원_5732,인사부,3847,87,경기,181837,4053
직원_5733,영업부,3862,94,부산,776991,8316
직원_5734,개발부,5182,61,경기,933522,8845
직원_5735,기획부,2854,120,광주,624027,7096
직원_5736,개발부,4128,190,부산,724407,2854
직원_5737,인사부,6946,102,서울,428583,2076
직원_5738,기획부,7160,127,서울,945943,3238
직원_5739,영업부,4184,143,광주,969791,6677
직원_5740,개발부,6489,104,대전,902698,4256
직원_5741,기획부,6875,110,대전,937417,4434
직원_5742,인사부,5564,133,광주,782810,6023
직원_5743,인사부,4325,187,부산,101361,1248
직원_5744,마케팅부,6423,197,광주,400677,3427
직원_5745,마케팅부,2322,65,대전,920129,1854
직원_5746,개발부,7487,146,경기,398176,5597
직원_5747,마케팅부,4653,105,서울,634743,7477
직원_5748,마케팅부,7128,95,광주,376792,6778
직원_5749,영업부,8932,56,서울,874583,3508
직원_5750,영업부,2730,123,경기,212257,5353
직원_5751,인사부,6135,149,부산,418208,1571
직원_5752,마케팅부,7432,197,대전,872107,1086
직원_5753,기획부,6293,62,광주,834970,5447
직원_5754,영업부,3495,121,대전,737488,9647
직원_5755,개발부,6330,192,대전,918837,8187
직원_5756,기획부,4348,130,서울,186733,5201
직원_5757,기획부,4697,65,광주,523211,5053
직원_5758,영업부,6208,107,경기,415609,1815
직원_5759,인사부,7237,71,대전,907440,5991
직원_5760,개발부,8637,117,부산,693564,6247
직원_5761,영업부,6381,159,서울,853197,8234
직원_5762,인사부,4486,90,서울,460646,2886
직원_5763,인사부,7255,85,대전,514528,4600
직원_5764,인사부,2632,132,부산,420757,8514
직원_5765,인사부,3939,163,경기,509986,5420
직원_5766,인사부,3307,135,대전,394079,4272
직원_5767,기획부,4857,79,광주,300248,3447
직원_5768,기획부,3814,133,부산,269058,9162
직원_5769,마케팅부,6833,65,광주,180296,2212
직원_5770,영업부,6114,117,부산,337193,9056
직원_5771,기획부,3118,184,서울,579593,3557
직원_5772,기획부,8790,65,부산,515971,3633
직원_5773,기획부,5614,138,경기,849848,8769
직원_5774,인사부,5283,88,대전,187367,4480
직원_5775,영업부,4051,111,광주,896367,1160
직원_5776,인사부,2407,57,부산,294246,7720
직원_5777,마케팅부,8191,135,부산,217182,3790
직원_5778,개발부,7572,168,광주,611163,4556
직원_5779,개발부,2589,140,서울,135418,9276
직원_5780,마케팅부,4309,137,부산,897002,8382
직원_5781,인사부,4642,142,부산,147258,4387
직원_5782,개발부,5564,158,부산,248344,3926
직원_5783,인사부,4905,68,광주,339520,8130
직원_5784,마케팅부,4804,60,부산,523497,4810
직원_5785,마케팅부,6071,178,대전,269377,3148
직원_5786,기획부,7290,57,광주,525330,8160
직원_5787,마케팅부,6358,126,광주,392211,3186
직원_5788,기획부,7847,108,서울,336513,6634
직원_5789,영업부,4768,138,경기,867852,4795
직원_5790,인사부,8027,75,부산,509612,1120
직원_5791,영업부,3045,72,부산,774151,5435
직원_5792,마케팅부,2864,110,서울,350050,2522
직원_5793,마케팅부,5924,57,서울,433980,2592
직원_5794,인사부,7373,80,부산,597194,9534
직원_5795,개발부,5579,94,경기,452168,2806
직원_5796,기획부,8352,112,서울,246025,2929
직원_5797,기획부,8416,100,대전,221333,8086
직원_5798,영업부,6648,127,서울,165282,2069
직원_5799,개발부,4984,98,광주,357535,5294
직원_5800,마케팅부,7944,172,대전,213164,1868
직원_5801,인사부,2923,78,대전,664114,5682
직원_5802,마케팅부,6118,57,부산,575794,4360
직원_5803,영업부,6908,108,대전,963935,1813
직원_5804,영업부,5206,62,경기,234207,5665
직원_5805,인사부,3190,163,대전,740595,8924
직원_5806,기획부,5943,170,부산,205157,1441
직원_5807,인사부,8170,145,경기,803738,6815
직원_5808,영업부,5815,106,부산,514759,3264
직원_5809,인사부,7960,101,경기,895633,3333
직원_5810,영업부,5067,118,서울,609908,7967
직원_5811,인사부,8723,139,부산,311849,5705
직원_5812,개발부,7818,150,부산,150442,3704
직원_5813,영업부,7686,92,부산,290763,7610
직원_5814,영업부,7027,158,서울,192071,4407
직원_5815,기획부,5604,169,광주,947066,4569
직원_5816,인사부,7453,94,경기,369300,2340
직원_5817,영업부,4956,83,경기,271462,5475
직원_5818,기획부,4700,86,부산,314024,4711
직원_5819,영업부,6418,109,대전,300763,9161
직원_5820,기획부,7349,129,대전,920419,8404
직원_5821,개발부,2487,165,경기,607672,9209
직원_5822,마케팅부,5104,63,대전,852137,1825
직원_5823,영업부,6992,86,경기,305312,8353
직원_5824,마케팅부,2424,177,경기,656676,9427
직원_5825,인사부,6970,154,부산,432485,2829
직원_5826,인사부,7992,146,대전,654466,2389
직원_5827,기획부,2519,120,광주,277139,3354
직원_5828,기획부,4815,82,서울,528877,2951
직원_5829,기획부,4786,127,서울,545009,2625
직원_5830,개발부,8781,132,광주,813307,6426
직원_5831,영업부,2399,154,대전,619988,8115
직원_5832,인사부,3974,180,대전,516188,2083
직원_5833,기획부,2100,72,대전,259540,7414
직원_5834,개발부,3892,111,광주,840255,2832
직원_5835,영업부,5379,145,서울,860812,9664
직원_5836,마케팅부,6417,103,대전,954896,6949
직원_5837,영업부,7191,113,부산,473828,8781
직원_5838,개발부,6997,192,서울,107473,3438
직원_5839,개발부,7260,168,부산,102859,5346
직원_5840,마케팅부,2492,170,경기,625686,3224
직원_5841,기획부,8065,192,서울,623798,4364
직원_5842,마케팅부,5652,187,부산,175341,8841
직원_5843,영업부,2770,82,부산,121642,8983
직원_5844,개발부,8196,145,광주,644231,9439
직원_5845,개발부,6249,61,광주,792900,5821
직원_5846,개발부,2426,176,광주,404174,6173
직원_5847,기획부,6592,118,광주,731891,9028
직원_5848,마케팅부,6777,101,대전,889743,8231
직원_5849,영업부,7211,105,부산,843728,3105
직원_5850,마케팅부,5390,68,부산,820629,3266
직원_5851,마케팅부,5148,155,광주,397098,3305
직원_5852,영업부,7653,120,광주,793892,4822
직원_5853,인사부,7135,76,부산,773026,8288
직원_5854,영업부,3689,163,광주,103880,3677
직원_5855,개발부,4853,143,부산,811866,5483
직원_5856,개발부,4157,55,부산,765522,3853
직원_5857,기획부,4669,155,대전,633462,3983
직원_5858,마케팅부,2987,74,서울,808479,8068
직원_5859,기획부,8963,149,서울,326914,1382
직원_5860,마케팅부,5915,186,대전,897456,7145
직원_5861,개발부,5718,105,광주,756045,1167
직원_5862,영업부,8709,177,경기,471278,7440
직원_5863,기획부,3962,119,경기,943231,8451
직원_5864,인사부,2030,82,부산,998295,6254
직원_5865,기획부,4554,118,서울,395997,2328
직원_5866,영업부,8618,166,대전,235114,9481
직원_5867,개발부,4065,100,서울,256593,5150
직원_5868,기획부,4560,111,부산,973099,2131
직원_5869,인사부,4371,180,서울,845157,8139
직원_5870,개발부,8890,54,경기,446388,1593
직원_5871,마케팅부,5164,80,광주,561298,7781
직원_5872,인사부,7048,156,광주,322209,9647
직원_5873,개발부,2591,166,서울,669001,8790
직원_5874,마케팅부,6137,55,부산,950114,1645
직원_5875,영업부,7739,124,서울,566042,6717
직원_5876,마케팅부,4573,107,대전,698262,3708
직원_5877,기획부,7107,132,서울,589881,1141
직원_5878,개발부,8482,197,대전,659502,8979
직원_5879,영업부,4155,56,서울,284400,3299
직원_5880,마케팅부,5586,56,대전,832774,4007
직원_5881,개발부,2945,183,부산,259457,8327
직원_5882,마케팅부,3259,75,부산,757628,9964
직원_5883,기획부,4766,134,대전,177855,3430
직원_5884,마케팅부,2309,111,광주,844735,9526
직원_5885,마케팅부,3711,177,광주,134385,8925
직원_5886,영업부,4821,137,대전,444234,6861
직원_5887,개발부,5957,64,광주,882686,7234
직원_5888,기획부,2040,107,경기,871241,2419
직원_5889,영업부,5852,165,광주,767258,1495
직원_5890,개발부,5668,121,서울,271742,7172
직원_5891,기획부,6891,153,대전,331518,3431
직원_5892,인사부,6798,53,대전,407246,5795
직원_5893,기획부,5490,136,부산,240857,9368
직원_5894,마케팅부,6863,73,경기,462285,4917
직원_5895,영업부,8142,68,서울,530397,5175
직원_5896,기획부,2547,179,광주,844073,9138
직원_5897,개발부,3078,186,경기,197526,9488
직원_5898,기획부,3487,186,경기,412371,7474
직원_5899,영업부,8580,142,서울,796370,8842
직원_5900,영업부,2289,138,대전,191643,6385
직원_5901,인사부,2950,52,대전,938926,3770
직원_5902,인사부,3826,182,대전,585100,1143
직원_5903,영업부,8554,61,부산,481416,9045
직원_5904,기획부,2100,89,경기,424626,6368
직원_5905,영업부,6276,52,부산,135253,3517
직원_5906,개발부,2220,165,서울,151647,9383
직원_5907,개발부,4953,61,대전,365653,1636
직원_5908,기획부,8030,172,대전,632559,3306
직원_5909,마케팅부,5847,74,서울,410658,6464
직원_5910,인사부,6508,106,경기,443779,4756
직원_5911,개발부,2910,99,부산,853155,7686
직원_5912,기획부,2329,170,부산,421752,2407
직원_5913,개발부,2693,133,광주,459814,1538
직원_5914,인사부,7250,182,경기,758107,7241
직원_5915,개발부,2863,152,광주,148226,8917
직원_5916,기획부,8091,58,대전,800299,3468
직원_5917,개발부,7833,116,경기,728570,4953
직원_5918,마케팅부,4828,104,부산,122202,8329
직원_5919,영업부,5899,189,부산,408223,1489
직원_5920,기획부,5233,134,광주,875134,3259
직원_5921,마케팅부,2471,66,경기,922048,8544
직원_5922,기획부,2386,168,서울,807585,1624
직원_5923,마케팅부,8396,175,대전,598719,1310
직원_5924,마케팅부,6444,73,서울,925079,1496
직원_5925,마케팅부,5849,182,대전,753153,1582
직원_5926,개발부,8621,83,대전,552809,9229
직원_5927,인사부,3758,87,광주,675558,2415
직원_5928,개발부,7018,157,부산,710281,9046
직원_5929,인사부,6468,127,부산,894382,1251
직원_5930,기획부,5283,127,경기,408691,5171
직원_5931,마케팅부,2471,187,광주,361239,4025
직원_5932,마케팅부,3638,147,광주,839617,7028
직원_5933,인사부,3006,191,광주,393497,4706
직원_5934,마케팅부,3555,87,서울,818793,3866
직원_5935,인사부,6666,143,대전,377209,9228
직원_5936,기획부,2329,196,대전,102993,1701
직원_5937,마케팅부,8581,134,부산,488629,5306
직원_5938,영업부,4776,182,대전,272069,6614
직원_5939,기획부,6153,109,광주,488002,9630
직원_5940,기획부,5400,197,광주,260689,8788
직원_5941,영업부,4958,91,대전,904119,5620
직원_5942,영업부,5685,103,대전,517256,5123
직원_5943,개발부,6790,132,부산,126481,7442
직원_5944,영업부,2126,140,대전,561483,6224
직원_5945,마케팅부,4270,196,광주,536975,8375
직원_5946,인사부,6009,153,대전,715185,9129
직원_5947,개발부,8537,74,대전,391839,4023
직원_5948,마케팅부,5599,194,경기,190296,2375
직원_5949,기획부,5038,115,경기,577385,4287
직원_5950,마케팅부,6249,180,대전,332518,9571
직원_5951,인사부,7314,149,부산,362543,8891
직원_5952,인사부,8462,112,서울,611362,9136
직원_5953,개발부,5817,117,부산,766736,9121
직원_5954,기획부,5678,186,대전,864064,7978
직원_5955,기획부,5815,91,부산,419490,5609
직원_5956,마케팅부,5872,116,부산,123431,5452
직원_5957,인사부,8003,119,서울,671396,3871
직원_5958,마케팅부,4617,58,부산,884650,8912
직원_5959,기획부,5044,180,서울,549415,4047
직원_5960,기획부,3970,131,광주,734478,8532
직원_5961,마케팅부,5680,175,대전,214765,3123
직원_5962,기획부,4739,104,대전,550089,1428
직원_5963,인사부,5230,198,경기,415230,2926
직원_5964,영업부,5331,59,경기,202233,8730
직원_5965,영업부,6163,62,대전,371340,2936
직원_5966,인사부,5657,83,서울,776947,1010
직원_5967,인사부,5438,100,대전,541346,9750
직원_5968,개발부,3440,195,대전,433241,7045
직원_5969,인사부,2025,123,경기,114719,3117
직원_5970,개발부,4465,185,부산,502294,6222
직원_5971,기획부,6826,69,경기,215967,4039
직원_5972,마케팅부,2383,155,부산,640266,7468
직원_5973,인사부,5466,192,대전,647576,4634
직원_5974,기획부,3394,54,광주,562562,5158
직원_5975,인사부,7395,82,부산,593939,5858
직원_5976,인사부,2553,198,대전,266023,8629
직원_5977,인사부,5960,152,부산,606148,5324
직원_5978,영업부,7652,160,대전,550046,5952
직원_5979,인사부,2852,112,경기,106696,3579
직원_5980,기획부,8120,191,서울,628126,1954
직원_5981,인사부,5773,94,서울,496739,1610
직원_5982,개발부,5184,85,서울,420140,2893
직원_5983,마케팅부,6973,107,부산,466206,6018
직원_5984,마케팅부,6644,167,광주,992175,4714
직원_5985,개발부,8233,160,경기,703015,9508
직원_5986,인사부,6560,95,경기,616497,3198
직원_5987,마케팅부,7125,115,서울,448239,1297
직원_5988,마케팅부,6953,86,광주,379506,7082
직원_5989,기획부,5465,174,광주,248444,7564
직원_5990,마케팅부,2068,167,경기,254960,9843
직원_5991,영업부,7211,176,부산,322486,7046
직원_5992,마케팅부,6879,125,광주,241999,4493
직원_5993,인사부,7044,192,광주,257472,6626
직원_5994,기획부,2901,82,부산,934355,7133
직원_5995,인사부,8430,166,경기,148901,7370
직원_5996,마케팅부,3323,61,대전,578792,2709
직원_5997,개발부,7821,72,서울,472776,4488
직원_5998,기획부,8458,106,서울,895873,5490
직원_5999,마케팅부,6621,193,서울,927443,1722
직원_6000,인사부,5453,184,광주,479890,8580
직원_6001,영업부,2431,127,부산,498185,7336
직원_6002,인사부,2601,152,부산,380749,3085
직원_6003,기획부,7324,53,서울,990974,7913
직원_6004,개발부,8693,166,대전,364665,7789
직원_6005,영업부,7249,168,광주,840170,5314
직원_6006,기획부,5532,88,부산,889951,7778
직원_6007,영업부,6347,142,광주,578693,4461
직원_6008,인사부,2875,96,광주,335788,2312
직원_6009,영업부,6739,129,서울,590187,2955
직원_6010,영업부,8023,123,서울,294924,1950
직원_6011,개발부,6889,104,서울,765885,9607
직원_6012,영업부,2676,167,경기,911834,5940
직원_6013,기획부,2756,191,광주,677479,4202
직원_6014,인사부,6790,122,광주,595067,8445
직원_6015,영업부,3326,100,경기,375410,2182
직원_6016,영업부,2270,187,대전,719811,9450
직원_6017,영업부,5014,128,서울,567428,5617
직원_6018,개발부,8578,150,대전,219204,8472
직원_6019,영업부,6722,162,부산,208522,8849
직원_6020,마케팅부,5836,110,광주,553565,5889
직원_6021,영업부,4171,89,서울,514309,6422
직원_6022,인사부,7592,59,부산,118075,3635
직원_6023,인사부,6067,62,경기,339190,8564
직원_6024,기획부,3527,88,광주,851507,5286
직원_6025,인사부,8751,71,서울,280673,7124
직원_6026,기획부,6612,55,서울,315500,5544
직원_6027,개발부,2812,186,광주,451869,7884
직원_6028,인사부,7187,140,경기,571863,8152
직원_6029,개발부,4993,88,서울,245409,2009
직원_6030,기획부,4175,61,서울,415224,7223
직원_6031,기획부,8380,159,광주,327791,7559
직원_6032,개발부,4838,79,대전,997070,7378
직원_6033,마케팅부,6274,54,광주,734059,4250
직원_6034,인사부,6362,164,대전,527971,1215
직원_6035,개발부,8511,88,서울,932128,6706
직원_6036,인사부,3565,60,광주,999238,8587
직원_6037,개발부,5322,99,대전,770259,3159
직원_6038,마케팅부,8407,90,광주,341090,5432
직원_6039,영업부,7288,172,광주,852346,9198
